,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220419 - 081014
1,12320,CCS DC 150kW (ultra),3,4,20220419 - 081019
2,12949,CCS DC 150kW (ultra),10,16,20220419 - 081026
3,12950,CCS DC 150kW (ultra),6,8,20220419 - 081013
4,10000034,CCS DC 175kW (ultra),1,2,20220419 - 081018
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220419 - 081018
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220419 - 081018
7,10000035,CCS DC 270kW (ultra),1,5,20220419 - 081026
8,10000035,CHAdeMO DC 62.5kW (fast),1,3,20220419 - 081026
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220419 - 081026
10,10000036,CCS DC 175kW (ultra),3,4,20220419 - 081013
11,10000036,CHAdeMO DC 75kW (fast),3,4,20220419 - 081013
12,10000037,CCS DC 175kW (ultra),2,2,20220419 - 081018
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220419 - 081018
14,10000038,CCS DC 175kW (ultra),0,2,20220419 - 081022
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220419 - 081023
16,10000039,CCS DC 175kW (ultra),4,4,20220419 - 081013
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220419 - 081013
18,10000040,CCS DC 175kW (ultra),3,3,20220419 - 081019
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220419 - 081019
20,10000041,CCS DC 175kW (ultra),2,3,20220419 - 081024
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220419 - 081025
22,10000042,CCS DC 175kW (ultra),2,3,20220419 - 081013
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220419 - 081013
24,10000043,CCS DC 175kW (ultra),4,4,20220419 - 081023
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220419 - 081023
26,10000044,CCS DC 175kW (ultra),4,4,20220419 - 081031
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220419 - 081031
28,10000045,CCS DC 150kW (ultra),0,2,20220419 - 081013
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220419 - 081014
30,10000047,CCS DC 175kW (ultra),4,4,20220419 - 081019
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220419 - 081019
32,10000049,CCS DC 175kW (ultra),4,4,20220419 - 081024
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220419 - 081025
34,10000086,CCS DC 175kW (ultra),4,4,20220419 - 081020
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220419 - 081020
36,10000086,CCS DC 175kW (ultra),4,4,20220419 - 081020
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220419 - 081020
38,10000257,CCS DC 175kW (ultra),0,1,20220419 - 081026
39,10000257,CHAdeMO DC 75kW (fast),0,1,20220419 - 081026
