,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220408 - 214011
1,12320,CCS DC 150kW (ultra),0,4,20220408 - 214015
2,12949,CCS DC 150kW (ultra),13,16,20220408 - 214023
3,12950,CCS DC 150kW (ultra),3,8,20220408 - 214012
4,10000034,CCS DC 175kW (ultra),2,2,20220408 - 214017
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220408 - 214017
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220408 - 214017
7,10000035,CCS DC 270kW (ultra),5,7,20220408 - 214023
8,10000035,CHAdeMO DC 62.5kW (fast),3,4,20220408 - 214024
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220408 - 214024
10,10000036,CCS DC 175kW (ultra),1,3,20220408 - 214011
11,10000036,CHAdeMO DC 75kW (fast),1,3,20220408 - 214011
12,10000037,CCS DC 175kW (ultra),2,2,20220408 - 214018
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220408 - 214018
14,10000038,CCS DC 175kW (ultra),1,2,20220408 - 214025
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220408 - 214025
16,10000039,CCS DC 175kW (ultra),3,4,20220408 - 214012
17,10000039,CHAdeMO DC 75kW (fast),3,4,20220408 - 214012
18,10000040,CCS DC 175kW (ultra),3,3,20220408 - 214018
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220408 - 214018
20,10000041,CCS DC 175kW (ultra),4,4,20220408 - 214024
21,10000041,CHAdeMO DC 75kW (fast),4,4,20220408 - 214024
22,10000042,CCS DC 175kW (ultra),1,3,20220408 - 214011
23,10000042,CHAdeMO DC 75kW (fast),1,3,20220408 - 214011
24,10000043,CCS DC 175kW (ultra),4,4,20220408 - 214018
25,10000043,CHAdeMO DC 75kW (fast),4,4,20220408 - 214018
26,10000044,CCS DC 175kW (ultra),4,4,20220408 - 214024
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220408 - 214024
28,10000045,CCS DC 150kW (ultra),0,2,20220408 - 214014
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220408 - 214014
30,10000047,CCS DC 175kW (ultra),4,4,20220408 - 214019
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220408 - 214020
32,10000049,CCS DC 175kW (ultra),3,4,20220408 - 214024
33,10000049,CHAdeMO DC 75kW (fast),3,4,20220408 - 214025
34,10000086,CCS DC 175kW (ultra),4,4,20220408 - 214017
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220408 - 214017
36,10000086,CCS DC 175kW (ultra),4,4,20220408 - 214017
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220408 - 214017
38,10000257,CCS DC 175kW (ultra),0,1,20220408 - 214023
39,10000257,CHAdeMO DC 75kW (fast),0,1,20220408 - 214023
