,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),1,4,20220511 - 212019
1,12320,CCS DC 150kW (ultra),0,4,20220511 - 212046
2,12949,CCS DC 150kW (ultra),11,16,20220511 - 212105
3,12950,CCS DC 150kW (ultra),7,8,20220511 - 212019
4,10000034,CCS DC 175kW (ultra),1,2,20220511 - 212041
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220511 - 212042
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220511 - 212044
7,10000035,CCS DC 270kW (ultra),4,8,20220511 - 212102
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220511 - 212104
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220511 - 212104
10,10000036,CCS DC 175kW (ultra),4,4,20220511 - 212024
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220511 - 212025
12,10000037,CCS DC 175kW (ultra),2,2,20220511 - 212044
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220511 - 212046
14,10000038,CCS DC 175kW (ultra),1,2,20220511 - 212104
15,10000038,CHAdeMO DC 75kW (fast),1,2,20220511 - 212104
16,10000039,CCS DC 175kW (ultra),4,4,20220511 - 212019
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220511 - 212019
18,10000040,CCS DC 175kW (ultra),3,3,20220511 - 212040
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220511 - 212041
20,10000041,CCS DC 175kW (ultra),2,3,20220511 - 212102
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220511 - 212102
22,10000042,CCS DC 175kW (ultra),3,3,20220511 - 212019
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220511 - 212020
24,10000043,,,,20220511 - 212020
25,10000044,CCS DC 175kW (ultra),3,4,20220511 - 212102
26,10000044,CHAdeMO DC 75kW (fast),3,4,20220511 - 212102
27,10000045,,,,20220511 - 212102
28,10000047,CCS DC 175kW (ultra),4,4,20220511 - 212049
29,10000047,CHAdeMO DC 75kW (fast),4,4,20220511 - 212050
30,10000049,CCS DC 175kW (ultra),4,4,20220511 - 212105
31,10000049,CHAdeMO DC 75kW (fast),4,4,20220511 - 212105
32,10000086,CCS DC 175kW (ultra),4,4,20220511 - 212042
33,10000086,CHAdeMO DC 175kW (ultra),4,4,20220511 - 212044
34,10000086,CCS DC 175kW (ultra),4,4,20220511 - 212042
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220511 - 212044
36,10000257,,,,20220511 - 212044
