,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220516 - 203018
1,12320,CCS DC 150kW (ultra),0,4,20220516 - 203036
2,12949,CCS DC 150kW (ultra),6,16,20220516 - 203058
3,12950,CCS DC 150kW (ultra),7,8,20220516 - 203023
4,10000034,,,,20220516 - 203023
5,10000035,CCS DC 270kW (ultra),3,8,20220516 - 203103
6,10000035,CHAdeMO DC 62.5kW (fast),1,4,20220516 - 203103
7,10000035,Type 2 AC 7.36kW (regular),0,1,20220516 - 203103
8,10000036,CCS DC 175kW (ultra),2,4,20220516 - 203022
9,10000036,CHAdeMO DC 75kW (fast),2,4,20220516 - 203022
10,10000037,CCS DC 175kW (ultra),2,2,20220516 - 203046
11,10000037,CHAdeMO DC 75kW (fast),2,2,20220516 - 203049
12,10000038,CCS DC 175kW (ultra),2,2,20220516 - 203104
13,10000038,CHAdeMO DC 75kW (fast),2,2,20220516 - 203104
14,10000039,CCS DC 175kW (ultra),1,4,20220516 - 203022
15,10000039,CHAdeMO DC 75kW (fast),1,4,20220516 - 203022
16,10000040,,,,20220516 - 203022
17,10000041,CCS DC 175kW (ultra),2,3,20220516 - 203101
18,10000041,CHAdeMO DC 75kW (fast),2,3,20220516 - 203101
19,10000042,CCS DC 175kW (ultra),0,3,20220516 - 203015
20,10000042,CHAdeMO DC 75kW (fast),0,3,20220516 - 203018
21,10000043,,,,20220516 - 203018
22,10000044,CCS DC 175kW (ultra),4,4,20220516 - 203058
23,10000044,CHAdeMO DC 75kW (fast),4,4,20220516 - 203059
24,10000045,CCS DC 150kW (ultra),0,2,20220516 - 203022
25,10000045,Type 2 AC 7.36kW (regular),0,1,20220516 - 203025
26,10000047,CCS DC 175kW (ultra),4,4,20220516 - 203044
27,10000047,CHAdeMO DC 75kW (fast),4,4,20220516 - 203046
28,10000049,CCS DC 175kW (ultra),3,4,20220516 - 203101
29,10000049,CHAdeMO DC 75kW (fast),3,4,20220516 - 203101
30,10000086,CCS DC 175kW (ultra),4,4,20220516 - 203016
31,10000086,CHAdeMO DC 175kW (ultra),4,4,20220516 - 203019
32,10000086,CCS DC 175kW (ultra),4,4,20220516 - 203016
33,10000086,CHAdeMO DC 175kW (ultra),4,4,20220516 - 203019
34,10000257,CCS DC 175kW (ultra),0,1,20220516 - 203059
35,10000257,CHAdeMO DC 75kW (fast),0,1,20220516 - 203100
