,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220517 - 022028
1,12320,CCS DC 150kW (ultra),3,4,20220517 - 022049
2,12949,CCS DC 150kW (ultra),16,16,20220517 - 022111
3,12950,,,,20220517 - 022111
4,10000034,CCS DC 175kW (ultra),2,2,20220517 - 022050
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220517 - 022052
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220517 - 022053
7,10000035,CCS DC 270kW (ultra),8,8,20220517 - 022112
8,10000035,CHAdeMO DC 62.5kW (fast),4,4,20220517 - 022112
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220517 - 022112
10,10000036,CCS DC 175kW (ultra),4,4,20220517 - 022029
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220517 - 022032
12,10000037,CCS DC 175kW (ultra),2,2,20220517 - 022052
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220517 - 022053
14,10000038,,,,20220517 - 022053
15,10000039,CCS DC 175kW (ultra),4,4,20220517 - 022027
16,10000039,CHAdeMO DC 75kW (fast),4,4,20220517 - 022029
17,10000040,CCS DC 175kW (ultra),3,3,20220517 - 022050
18,10000040,CHAdeMO DC 75kW (fast),3,3,20220517 - 022051
19,10000041,CCS DC 175kW (ultra),2,3,20220517 - 022110
20,10000041,CHAdeMO DC 75kW (fast),2,3,20220517 - 022111
21,10000042,CCS DC 175kW (ultra),3,3,20220517 - 022029
22,10000042,CHAdeMO DC 75kW (fast),3,3,20220517 - 022031
23,10000043,CCS DC 175kW (ultra),4,4,20220517 - 022052
24,10000043,CHAdeMO DC 75kW (fast),4,4,20220517 - 022053
25,10000044,CCS DC 175kW (ultra),4,4,20220517 - 022111
26,10000044,CHAdeMO DC 75kW (fast),4,4,20220517 - 022112
27,10000045,CCS DC 150kW (ultra),0,2,20220517 - 022029
28,10000045,Type 2 AC 7.36kW (regular),0,1,20220517 - 022032
29,10000047,CCS DC 175kW (ultra),4,4,20220517 - 022054
30,10000047,CHAdeMO DC 75kW (fast),4,4,20220517 - 022054
31,10000049,CCS DC 175kW (ultra),4,4,20220517 - 022112
32,10000049,CHAdeMO DC 75kW (fast),4,4,20220517 - 022113
33,10000086,CCS DC 175kW (ultra),4,4,20220517 - 022051
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220517 - 022052
35,10000086,CCS DC 175kW (ultra),4,4,20220517 - 022051
36,10000086,CHAdeMO DC 175kW (ultra),4,4,20220517 - 022052
37,10000257,CCS DC 175kW (ultra),1,1,20220517 - 022111
38,10000257,CHAdeMO DC 75kW (fast),1,1,20220517 - 022112
