,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220517 - 012030
1,12320,CCS DC 150kW (ultra),4,4,20220517 - 012051
2,12949,CCS DC 150kW (ultra),16,16,20220517 - 012110
3,12950,CCS DC 150kW (ultra),8,8,20220517 - 012030
4,10000034,CCS DC 175kW (ultra),2,2,20220517 - 012051
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220517 - 012051
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220517 - 012052
7,10000035,CCS DC 270kW (ultra),7,8,20220517 - 012111
8,10000035,CHAdeMO DC 62.5kW (fast),4,4,20220517 - 012112
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220517 - 012112
10,10000036,,,,20220517 - 012112
11,10000037,CCS DC 175kW (ultra),2,2,20220517 - 012051
12,10000037,CHAdeMO DC 75kW (fast),2,2,20220517 - 012051
13,10000038,CCS DC 175kW (ultra),1,2,20220517 - 012111
14,10000038,CHAdeMO DC 75kW (fast),1,2,20220517 - 012112
15,10000039,CCS DC 175kW (ultra),4,4,20220517 - 012030
16,10000039,CHAdeMO DC 75kW (fast),4,4,20220517 - 012032
17,10000040,CCS DC 175kW (ultra),3,3,20220517 - 012051
18,10000040,CHAdeMO DC 75kW (fast),3,3,20220517 - 012051
19,10000041,,,,20220517 - 012051
20,10000042,CCS DC 175kW (ultra),3,3,20220517 - 012030
21,10000042,CHAdeMO DC 75kW (fast),3,3,20220517 - 012032
22,10000043,CCS DC 175kW (ultra),4,4,20220517 - 012052
23,10000043,CHAdeMO DC 75kW (fast),4,4,20220517 - 012054
24,10000044,CCS DC 175kW (ultra),4,4,20220517 - 012112
25,10000044,CHAdeMO DC 75kW (fast),4,4,20220517 - 012113
26,10000045,,,,20220517 - 012113
27,10000047,CCS DC 175kW (ultra),4,4,20220517 - 012050
28,10000047,CHAdeMO DC 75kW (fast),4,4,20220517 - 012051
29,10000049,,,,20220517 - 012051
30,10000086,CCS DC 175kW (ultra),4,4,20220517 - 012030
31,10000086,CHAdeMO DC 175kW (ultra),4,4,20220517 - 012033
32,10000086,CCS DC 175kW (ultra),4,4,20220517 - 012030
33,10000086,CHAdeMO DC 175kW (ultra),4,4,20220517 - 012033
34,10000257,,,,20220517 - 012033
