,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220408 - 171010
1,12320,CCS DC 150kW (ultra),0,4,20220408 - 171014
2,12949,CCS DC 150kW (ultra),0,16,20220408 - 171024
3,12950,CCS DC 150kW (ultra),5,8,20220408 - 171011
4,10000034,CCS DC 175kW (ultra),1,2,20220408 - 171016
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220408 - 171016
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220408 - 171016
7,10000035,CCS DC 270kW (ultra),1,7,20220408 - 171021
8,10000035,CHAdeMO DC 62.5kW (fast),1,4,20220408 - 171021
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220408 - 171021
10,10000036,CCS DC 175kW (ultra),1,3,20220408 - 171015
11,10000036,CHAdeMO DC 75kW (fast),1,3,20220408 - 171015
12,10000037,CCS DC 175kW (ultra),2,2,20220408 - 171022
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220408 - 171022
14,10000038,CCS DC 175kW (ultra),0,2,20220408 - 171025
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220408 - 171025
16,10000039,CCS DC 175kW (ultra),2,4,20220408 - 171016
17,10000039,CHAdeMO DC 75kW (fast),2,4,20220408 - 171016
18,10000040,CCS DC 175kW (ultra),1,3,20220408 - 171022
19,10000040,CHAdeMO DC 75kW (fast),1,3,20220408 - 171022
20,10000041,CCS DC 175kW (ultra),4,4,20220408 - 171026
21,10000041,CHAdeMO DC 75kW (fast),4,4,20220408 - 171026
22,10000042,CCS DC 175kW (ultra),2,3,20220408 - 171011
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220408 - 171011
24,10000043,CCS DC 175kW (ultra),3,4,20220408 - 171016
25,10000043,CHAdeMO DC 75kW (fast),3,4,20220408 - 171016
26,10000044,CCS DC 175kW (ultra),3,4,20220408 - 171021
27,10000044,CHAdeMO DC 75kW (fast),3,4,20220408 - 171021
28,10000045,CCS DC 150kW (ultra),0,2,20220408 - 171010
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220408 - 171010
30,10000047,CCS DC 175kW (ultra),3,4,20220408 - 171015
31,10000047,CHAdeMO DC 75kW (fast),3,4,20220408 - 171015
32,10000049,CCS DC 175kW (ultra),4,4,20220408 - 171020
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220408 - 171020
34,10000086,CCS DC 175kW (ultra),4,4,20220408 - 171015
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220408 - 171015
36,10000086,CCS DC 175kW (ultra),4,4,20220408 - 171015
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220408 - 171015
38,10000257,CCS DC 175kW (ultra),1,1,20220408 - 171019
39,10000257,CHAdeMO DC 75kW (fast),1,1,20220408 - 171020
