,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220518 - 072025
1,12320,CCS DC 150kW (ultra),2,4,20220518 - 072046
2,12949,,,,20220518 - 072046
3,12950,CCS DC 150kW (ultra),5,8,20220518 - 072026
4,10000034,,,,20220518 - 072026
5,10000035,,,,20220518 - 072026
6,10000036,CCS DC 175kW (ultra),1,4,20220518 - 072025
7,10000036,CHAdeMO DC 75kW (fast),1,4,20220518 - 072025
8,10000037,CCS DC 175kW (ultra),0,2,20220518 - 072046
9,10000037,CHAdeMO DC 75kW (fast),0,2,20220518 - 072047
10,10000038,CCS DC 175kW (ultra),0,2,20220518 - 072106
11,10000038,CHAdeMO DC 75kW (fast),0,2,20220518 - 072106
12,10000039,CCS DC 175kW (ultra),3,4,20220518 - 072025
13,10000039,CHAdeMO DC 75kW (fast),3,4,20220518 - 072026
14,10000040,,,,20220518 - 072026
15,10000041,,,,20220518 - 072026
16,10000042,CCS DC 175kW (ultra),2,3,20220518 - 072025
17,10000042,CHAdeMO DC 75kW (fast),2,3,20220518 - 072029
18,10000043,CCS DC 175kW (ultra),4,4,20220518 - 072046
19,10000043,CHAdeMO DC 75kW (fast),4,4,20220518 - 072048
20,10000044,CCS DC 175kW (ultra),3,4,20220518 - 072106
21,10000044,CHAdeMO DC 75kW (fast),3,4,20220518 - 072106
22,10000045,CCS DC 150kW (ultra),0,2,20220518 - 072025
23,10000045,Type 2 AC 7.36kW (regular),0,1,20220518 - 072026
24,10000047,CCS DC 175kW (ultra),4,4,20220518 - 072046
25,10000047,CHAdeMO DC 75kW (fast),4,4,20220518 - 072047
26,10000049,,,,20220518 - 072047
27,10000086,CCS DC 175kW (ultra),4,4,20220518 - 072047
28,10000086,CHAdeMO DC 175kW (ultra),4,4,20220518 - 072048
29,10000086,CCS DC 175kW (ultra),4,4,20220518 - 072047
30,10000086,CHAdeMO DC 175kW (ultra),4,4,20220518 - 072048
31,10000257,CCS DC 175kW (ultra),0,1,20220518 - 072107
32,10000257,CHAdeMO DC 75kW (fast),0,1,20220518 - 072107
