,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),1,4,20220524 - 175026
1,12320,CCS DC 150kW (ultra),2,4,20220524 - 175049
2,12949,CCS DC 150kW (ultra),4,16,20220524 - 175107
3,12950,CCS DC 150kW (ultra),5,8,20220524 - 175023
4,10000034,,,,20220524 - 175023
5,10000035,,,,20220524 - 175023
6,10000036,CCS DC 175kW (ultra),1,4,20220524 - 175030
7,10000036,CHAdeMO DC 75kW (fast),1,4,20220524 - 175030
8,10000037,CCS DC 175kW (ultra),1,2,20220524 - 175049
9,10000037,CHAdeMO DC 75kW (fast),1,2,20220524 - 175049
10,10000038,CCS DC 175kW (ultra),0,2,20220524 - 175106
11,10000038,CHAdeMO DC 75kW (fast),0,2,20220524 - 175107
12,10000039,CCS DC 175kW (ultra),1,4,20220524 - 175030
13,10000039,CHAdeMO DC 75kW (fast),1,4,20220524 - 175030
14,10000040,CCS DC 175kW (ultra),2,3,20220524 - 175048
15,10000040,CHAdeMO DC 75kW (fast),2,3,20220524 - 175049
16,10000041,CCS DC 175kW (ultra),2,3,20220524 - 175107
17,10000041,CHAdeMO DC 75kW (fast),2,3,20220524 - 175108
18,10000042,CCS DC 175kW (ultra),2,3,20220524 - 175023
19,10000042,CHAdeMO DC 75kW (fast),2,3,20220524 - 175025
20,10000043,CCS DC 175kW (ultra),2,4,20220524 - 175049
21,10000043,CHAdeMO DC 75kW (fast),2,4,20220524 - 175049
22,10000044,CCS DC 175kW (ultra),1,4,20220524 - 175107
23,10000044,CHAdeMO DC 75kW (fast),1,4,20220524 - 175108
24,10000045,CCS DC 150kW (ultra),0,2,20220524 - 175023
25,10000045,Type 2 AC 7.36kW (regular),0,1,20220524 - 175025
26,10000047,CCS DC 175kW (ultra),4,4,20220524 - 175048
27,10000047,CHAdeMO DC 75kW (fast),4,4,20220524 - 175049
28,10000049,CCS DC 175kW (ultra),3,4,20220524 - 175107
29,10000049,CHAdeMO DC 75kW (fast),3,4,20220524 - 175107
30,10000086,CCS DC 175kW (ultra),4,4,20220524 - 175048
31,10000086,CHAdeMO DC 175kW (ultra),4,4,20220524 - 175049
32,10000086,CCS DC 175kW (ultra),4,4,20220524 - 175048
33,10000086,CHAdeMO DC 175kW (ultra),4,4,20220524 - 175049
34,10000257,CCS DC 175kW (ultra),0,1,20220524 - 175107
35,10000257,CHAdeMO DC 75kW (fast),0,1,20220524 - 175107
