,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220401 - 092019
1,12320,CCS DC 150kW (ultra),0,4,20220401 - 092024
2,12949,CCS DC 150kW (ultra),6,16,20220401 - 092030
3,12950,CCS DC 150kW (ultra),7,8,20220401 - 092018
4,10000034,CCS DC 175kW (ultra),1,2,20220401 - 092024
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220401 - 092024
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220401 - 092024
7,10000035,CCS DC 270kW (ultra),2,7,20220401 - 092030
8,10000035,CHAdeMO DC 62.5kW (fast),1,4,20220401 - 092030
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220401 - 092030
10,10000036,CCS DC 175kW (ultra),3,4,20220401 - 092018
11,10000036,CHAdeMO DC 75kW (fast),3,4,20220401 - 092018
12,10000037,CCS DC 175kW (ultra),0,2,20220401 - 092024
13,10000037,CHAdeMO DC 75kW (fast),0,2,20220401 - 092024
14,10000038,CCS DC 175kW (ultra),0,2,20220401 - 092029
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220401 - 092030
16,10000039,CCS DC 175kW (ultra),2,2,20220401 - 092018
17,10000039,CHAdeMO DC 75kW (fast),2,2,20220401 - 092018
18,10000040,CCS DC 175kW (ultra),3,3,20220401 - 092026
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220401 - 092026
20,10000041,CCS DC 175kW (ultra),4,4,20220401 - 092031
21,10000041,CHAdeMO DC 75kW (fast),4,4,20220401 - 092031
22,10000042,CCS DC 175kW (ultra),3,3,20220401 - 092018
23,10000042,CHAdeMO DC 75kW (fast),3,3,20220401 - 092018
24,10000043,CCS DC 175kW (ultra),3,3,20220401 - 092024
25,10000043,CHAdeMO DC 75kW (fast),3,3,20220401 - 092024
26,10000044,CCS DC 175kW (ultra),3,4,20220401 - 092030
27,10000044,CHAdeMO DC 75kW (fast),3,4,20220401 - 092030
28,10000045,CCS DC 150kW (ultra),0,2,20220401 - 092019
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220401 - 092019
30,10000047,CCS DC 175kW (ultra),4,4,20220401 - 092024
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220401 - 092024
32,10000049,CCS DC 175kW (ultra),4,4,20220401 - 092031
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220401 - 092031
34,10000086,CCS DC 175kW (ultra),4,4,20220401 - 092023
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220401 - 092023
36,10000086,CCS DC 175kW (ultra),4,4,20220401 - 092023
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220401 - 092023
38,10000257,CCS DC 175kW (ultra),0,1,20220401 - 092028
39,10000257,CHAdeMO DC 75kW (fast),0,1,20220401 - 092029
