,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),1,4,20220419 - 150019
1,12320,CCS DC 150kW (ultra),3,4,20220419 - 150029
2,12949,CCS DC 150kW (ultra),1,16,20220419 - 150040
3,12950,CCS DC 150kW (ultra),6,8,20220419 - 150029
4,10000034,CCS DC 175kW (ultra),0,2,20220419 - 150040
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220419 - 150041
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220419 - 150041
7,10000035,CCS DC 270kW (ultra),4,6,20220419 - 150045
8,10000035,CHAdeMO DC 62.5kW (fast),2,3,20220419 - 150045
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220419 - 150045
10,10000036,CCS DC 175kW (ultra),2,4,20220419 - 150019
11,10000036,CHAdeMO DC 75kW (fast),2,4,20220419 - 150020
12,10000037,CCS DC 175kW (ultra),0,2,20220419 - 150029
13,10000037,CHAdeMO DC 75kW (fast),0,2,20220419 - 150030
14,10000038,CCS DC 175kW (ultra),0,2,20220419 - 150040
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220419 - 150040
16,10000039,CCS DC 175kW (ultra),3,4,20220419 - 150018
17,10000039,CHAdeMO DC 75kW (fast),3,4,20220419 - 150019
18,10000040,CCS DC 175kW (ultra),3,3,20220419 - 150031
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220419 - 150032
20,10000041,CCS DC 175kW (ultra),2,3,20220419 - 150040
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220419 - 150041
22,10000042,CCS DC 175kW (ultra),0,3,20220419 - 150018
23,10000042,CHAdeMO DC 75kW (fast),0,3,20220419 - 150018
24,10000043,CCS DC 175kW (ultra),3,4,20220419 - 150031
25,10000043,CHAdeMO DC 75kW (fast),3,4,20220419 - 150031
26,10000044,CCS DC 175kW (ultra),3,4,20220419 - 150043
27,10000044,CHAdeMO DC 75kW (fast),3,4,20220419 - 150043
28,10000045,CCS DC 150kW (ultra),0,2,20220419 - 150018
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220419 - 150018
30,10000047,CCS DC 175kW (ultra),4,4,20220419 - 150029
31,10000047,CHAdeMO DC 75kW (fast),4,4,20220419 - 150030
32,10000049,CCS DC 175kW (ultra),4,4,20220419 - 150040
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220419 - 150041
34,10000086,CCS DC 175kW (ultra),4,4,20220419 - 150030
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220419 - 150031
36,10000086,CCS DC 175kW (ultra),4,4,20220419 - 150030
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220419 - 150031
38,10000257,CCS DC 175kW (ultra),0,1,20220419 - 150042
39,10000257,CHAdeMO DC 75kW (fast),0,1,20220419 - 150042
