,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220518 - 231029
1,12320,,,,20220518 - 231029
2,12949,CCS DC 150kW (ultra),12,16,20220518 - 231107
3,12950,CCS DC 150kW (ultra),7,8,20220518 - 231021
4,10000034,CCS DC 175kW (ultra),2,2,20220518 - 231038
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220518 - 231039
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220518 - 231039
7,10000035,CCS DC 270kW (ultra),6,8,20220518 - 231055
8,10000035,CHAdeMO DC 62.5kW (fast),4,4,20220518 - 231055
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220518 - 231056
10,10000036,CCS DC 175kW (ultra),3,4,20220518 - 231029
11,10000036,CHAdeMO DC 75kW (fast),3,4,20220518 - 231030
12,10000037,CCS DC 175kW (ultra),2,2,20220518 - 231055
13,10000037,CHAdeMO DC 75kW (fast),2,2,20220518 - 231055
14,10000038,CCS DC 175kW (ultra),2,2,20220518 - 231111
15,10000038,CHAdeMO DC 75kW (fast),2,2,20220518 - 231112
16,10000039,CCS DC 175kW (ultra),4,4,20220518 - 231029
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220518 - 231030
18,10000040,CCS DC 175kW (ultra),3,3,20220518 - 231055
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220518 - 231055
20,10000041,CCS DC 175kW (ultra),2,3,20220518 - 231111
21,10000041,CHAdeMO DC 75kW (fast),2,3,20220518 - 231112
22,10000042,,,,20220518 - 231112
23,10000043,,,,20220518 - 231112
24,10000044,,,,20220518 - 231112
25,10000045,CCS DC 150kW (ultra),0,2,20220518 - 231029
26,10000045,Type 2 AC 7.36kW (regular),0,1,20220518 - 231030
27,10000047,CCS DC 175kW (ultra),4,4,20220518 - 231055
28,10000047,CHAdeMO DC 75kW (fast),4,4,20220518 - 231055
29,10000049,CCS DC 175kW (ultra),4,4,20220518 - 231114
30,10000049,CHAdeMO DC 75kW (fast),4,4,20220518 - 231114
31,10000086,CCS DC 175kW (ultra),4,4,20220518 - 231055
32,10000086,CHAdeMO DC 175kW (ultra),4,4,20220518 - 231055
33,10000086,CCS DC 175kW (ultra),4,4,20220518 - 231055
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220518 - 231055
35,10000257,CCS DC 175kW (ultra),1,1,20220518 - 231113
36,10000257,CHAdeMO DC 75kW (fast),1,1,20220518 - 231113
