,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220404 - 185015
1,12320,CCS DC 150kW (ultra),0,4,20220404 - 185026
2,12949,CCS DC 150kW (ultra),5,16,20220404 - 185030
3,12950,CCS DC 150kW (ultra),5,8,20220404 - 185014
4,10000034,CCS DC 175kW (ultra),1,2,20220404 - 185021
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220404 - 185021
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220404 - 185021
7,10000035,CCS DC 270kW (ultra),3,7,20220404 - 185027
8,10000035,CHAdeMO DC 62.5kW (fast),1,4,20220404 - 185027
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220404 - 185027
10,10000036,CCS DC 175kW (ultra),3,4,20220404 - 185013
11,10000036,CHAdeMO DC 75kW (fast),3,4,20220404 - 185013
12,10000037,CCS DC 175kW (ultra),1,2,20220404 - 185021
13,10000037,CHAdeMO DC 75kW (fast),1,2,20220404 - 185021
14,10000038,CCS DC 175kW (ultra),0,2,20220404 - 185027
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220404 - 185027
16,10000039,CCS DC 175kW (ultra),3,4,20220404 - 185015
17,10000039,CHAdeMO DC 75kW (fast),3,4,20220404 - 185015
18,10000040,,,,20220404 - 185015
19,10000041,CCS DC 175kW (ultra),4,4,20220404 - 185031
20,10000041,CHAdeMO DC 75kW (fast),4,4,20220404 - 185031
21,10000042,CCS DC 175kW (ultra),1,3,20220404 - 185013
22,10000042,CHAdeMO DC 75kW (fast),1,3,20220404 - 185013
23,10000043,CCS DC 175kW (ultra),4,4,20220404 - 185019
24,10000043,CHAdeMO DC 75kW (fast),4,4,20220404 - 185019
25,10000044,CCS DC 175kW (ultra),3,4,20220404 - 185027
26,10000044,CHAdeMO DC 75kW (fast),3,4,20220404 - 185027
27,10000045,CCS DC 150kW (ultra),0,2,20220404 - 185015
28,10000045,Type 2 AC 7.36kW (regular),0,1,20220404 - 185015
29,10000047,CCS DC 175kW (ultra),1,4,20220404 - 185021
30,10000047,CHAdeMO DC 75kW (fast),1,4,20220404 - 185021
31,10000049,CCS DC 175kW (ultra),3,4,20220404 - 185028
32,10000049,CHAdeMO DC 75kW (fast),3,4,20220404 - 185028
33,10000086,CCS DC 175kW (ultra),4,4,20220404 - 185020
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220404 - 185020
35,10000086,CCS DC 175kW (ultra),4,4,20220404 - 185020
36,10000086,CHAdeMO DC 175kW (ultra),4,4,20220404 - 185020
37,10000257,CCS DC 175kW (ultra),1,1,20220404 - 185026
38,10000257,CHAdeMO DC 75kW (fast),1,1,20220404 - 185026
