,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),4,4,20220513 - 233016
1,12320,,,,20220513 - 233016
2,12949,CCS DC 150kW (ultra),14,16,20220513 - 233058
3,12950,CCS DC 150kW (ultra),8,8,20220513 - 233016
4,10000034,CCS DC 175kW (ultra),2,2,20220513 - 233036
5,10000034,CHAdeMO DC 75kW (fast),1,1,20220513 - 233038
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220513 - 233039
7,10000035,CCS DC 270kW (ultra),1,8,20220513 - 233055
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220513 - 233056
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220513 - 233058
10,10000036,CCS DC 175kW (ultra),4,4,20220513 - 233032
11,10000036,CHAdeMO DC 75kW (fast),4,4,20220513 - 233034
12,10000037,,,,20220513 - 233034
13,10000038,CCS DC 175kW (ultra),1,2,20220513 - 233106
14,10000038,CHAdeMO DC 75kW (fast),1,2,20220513 - 233106
15,10000039,CCS DC 175kW (ultra),4,4,20220513 - 233029
16,10000039,CHAdeMO DC 75kW (fast),4,4,20220513 - 233033
17,10000040,CCS DC 175kW (ultra),3,3,20220513 - 233054
18,10000040,CHAdeMO DC 75kW (fast),3,3,20220513 - 233055
19,10000041,CCS DC 175kW (ultra),2,3,20220513 - 233106
20,10000041,CHAdeMO DC 75kW (fast),2,3,20220513 - 233106
21,10000042,CCS DC 175kW (ultra),3,3,20220513 - 233013
22,10000042,CHAdeMO DC 75kW (fast),3,3,20220513 - 233013
23,10000043,CCS DC 175kW (ultra),4,4,20220513 - 233033
24,10000043,CHAdeMO DC 75kW (fast),4,4,20220513 - 233036
25,10000044,CCS DC 175kW (ultra),4,4,20220513 - 233055
26,10000044,CHAdeMO DC 75kW (fast),4,4,20220513 - 233058
27,10000045,CCS DC 150kW (ultra),0,2,20220513 - 233024
28,10000045,Type 2 AC 7.36kW (regular),0,1,20220513 - 233029
29,10000047,CCS DC 175kW (ultra),4,4,20220513 - 233047
30,10000047,CHAdeMO DC 75kW (fast),4,4,20220513 - 233048
31,10000049,CCS DC 175kW (ultra),4,4,20220513 - 233103
32,10000049,CHAdeMO DC 75kW (fast),4,4,20220513 - 233103
33,10000086,CCS DC 175kW (ultra),4,4,20220513 - 233039
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220513 - 233040
35,10000086,CCS DC 175kW (ultra),4,4,20220513 - 233039
36,10000086,CHAdeMO DC 175kW (ultra),4,4,20220513 - 233040
37,10000257,CCS DC 175kW (ultra),1,1,20220513 - 233058
38,10000257,CHAdeMO DC 75kW (fast),1,1,20220513 - 233058
