,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),2,4,20220402 - 123011
1,12320,CCS DC 150kW (ultra),0,4,20220402 - 123019
2,12949,CCS DC 150kW (ultra),1,16,20220402 - 123026
3,12950,CCS DC 150kW (ultra),4,8,20220402 - 123011
4,10000034,CCS DC 175kW (ultra),0,2,20220402 - 123015
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220402 - 123016
6,10000034,CHAdeMO DC 175kW (ultra),0,1,20220402 - 123016
7,10000035,CCS DC 270kW (ultra),1,7,20220402 - 123021
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220402 - 123021
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220402 - 123021
10,10000036,CCS DC 175kW (ultra),2,4,20220402 - 123012
11,10000036,CHAdeMO DC 75kW (fast),2,4,20220402 - 123012
12,10000037,CCS DC 175kW (ultra),0,2,20220402 - 123017
13,10000037,CHAdeMO DC 75kW (fast),0,2,20220402 - 123017
14,10000038,CCS DC 175kW (ultra),0,2,20220402 - 123021
15,10000038,CHAdeMO DC 75kW (fast),0,2,20220402 - 123021
16,10000039,CCS DC 175kW (ultra),4,4,20220402 - 123013
17,10000039,CHAdeMO DC 75kW (fast),4,4,20220402 - 123013
18,10000040,CCS DC 175kW (ultra),3,3,20220402 - 123020
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220402 - 123021
20,10000041,CCS DC 175kW (ultra),3,4,20220402 - 123025
21,10000041,CHAdeMO DC 75kW (fast),3,4,20220402 - 123025
22,10000042,,,,20220402 - 123025
23,10000043,CCS DC 175kW (ultra),2,4,20220402 - 123026
24,10000043,CHAdeMO DC 75kW (fast),2,4,20220402 - 123026
25,10000044,CCS DC 175kW (ultra),3,4,20220402 - 123029
26,10000044,CHAdeMO DC 75kW (fast),3,4,20220402 - 123029
27,10000045,CCS DC 150kW (ultra),0,2,20220402 - 123012
28,10000045,Type 2 AC 7.36kW (regular),0,1,20220402 - 123012
29,10000047,CCS DC 175kW (ultra),3,4,20220402 - 123016
30,10000047,CHAdeMO DC 75kW (fast),3,4,20220402 - 123016
31,10000049,CCS DC 175kW (ultra),4,4,20220402 - 123020
32,10000049,CHAdeMO DC 75kW (fast),4,4,20220402 - 123021
33,10000086,CCS DC 175kW (ultra),4,4,20220402 - 123017
34,10000086,CHAdeMO DC 175kW (ultra),4,4,20220402 - 123017
35,10000086,CCS DC 175kW (ultra),4,4,20220402 - 123017
36,10000086,CHAdeMO DC 175kW (ultra),4,4,20220402 - 123017
37,10000257,CCS DC 175kW (ultra),0,1,20220402 - 123026
38,10000257,CHAdeMO DC 75kW (fast),0,1,20220402 - 123026
