,Id,Charger_type,Available,Total,timestamp
0,11514,CCS DC 150kW (ultra),3,4,20220407 - 081015
1,12320,CCS DC 150kW (ultra),3,4,20220407 - 081020
2,12949,CCS DC 150kW (ultra),10,16,20220407 - 081025
3,12950,CCS DC 150kW (ultra),5,8,20220407 - 081012
4,10000034,CCS DC 175kW (ultra),1,2,20220407 - 081018
5,10000034,CHAdeMO DC 75kW (fast),0,1,20220407 - 081018
6,10000034,CHAdeMO DC 175kW (ultra),1,1,20220407 - 081019
7,10000035,CCS DC 270kW (ultra),2,7,20220407 - 081025
8,10000035,CHAdeMO DC 62.5kW (fast),2,4,20220407 - 081025
9,10000035,Type 2 AC 7.36kW (regular),0,1,20220407 - 081025
10,10000036,CCS DC 175kW (ultra),2,4,20220407 - 081014
11,10000036,CHAdeMO DC 75kW (fast),2,4,20220407 - 081014
12,10000037,CCS DC 175kW (ultra),0,2,20220407 - 081021
13,10000037,CHAdeMO DC 75kW (fast),0,2,20220407 - 081021
14,10000038,CCS DC 175kW (ultra),2,2,20220407 - 081026
15,10000038,CHAdeMO DC 75kW (fast),2,2,20220407 - 081026
16,10000039,CCS DC 175kW (ultra),3,4,20220407 - 081014
17,10000039,CHAdeMO DC 75kW (fast),3,4,20220407 - 081014
18,10000040,CCS DC 175kW (ultra),3,3,20220407 - 081026
19,10000040,CHAdeMO DC 75kW (fast),3,3,20220407 - 081026
20,10000041,CCS DC 175kW (ultra),4,4,20220407 - 081031
21,10000041,CHAdeMO DC 75kW (fast),4,4,20220407 - 081031
22,10000042,CCS DC 175kW (ultra),2,3,20220407 - 081012
23,10000042,CHAdeMO DC 75kW (fast),2,3,20220407 - 081013
24,10000043,CCS DC 175kW (ultra),3,4,20220407 - 081017
25,10000043,CHAdeMO DC 75kW (fast),3,4,20220407 - 081018
26,10000044,CCS DC 175kW (ultra),4,4,20220407 - 081022
27,10000044,CHAdeMO DC 75kW (fast),4,4,20220407 - 081022
28,10000045,CCS DC 150kW (ultra),0,2,20220407 - 081014
29,10000045,Type 2 AC 7.36kW (regular),0,1,20220407 - 081014
30,10000047,CCS DC 175kW (ultra),3,4,20220407 - 081019
31,10000047,CHAdeMO DC 75kW (fast),3,4,20220407 - 081019
32,10000049,CCS DC 175kW (ultra),4,4,20220407 - 081023
33,10000049,CHAdeMO DC 75kW (fast),4,4,20220407 - 081024
34,10000086,CCS DC 175kW (ultra),4,4,20220407 - 081019
35,10000086,CHAdeMO DC 175kW (ultra),4,4,20220407 - 081019
36,10000086,CCS DC 175kW (ultra),4,4,20220407 - 081019
37,10000086,CHAdeMO DC 175kW (ultra),4,4,20220407 - 081019
38,10000257,CCS DC 175kW (ultra),0,1,20220407 - 081025
39,10000257,CHAdeMO DC 75kW (fast),0,1,20220407 - 081025
